taxon_id;family;subfamily;genus;subgenus;specific_epithet;authority;infraspecific_marker;infraspecific_epithet;infraspecific_authority
Acontias_gracilicauda;Scincidae;Acontiinae;Acontias;;gracilicauda;ESSEX, 1925;;;
Acontias_grayi;Scincidae;Acontiinae;Acontias;;grayi;BOULENGER, 1887;;;
Acontias_jappi;Scincidae;Acontiinae;Acontias;;jappi;(BROADLEY, 1968);;;
Acontias_kgalagadi;Scincidae;Acontiinae;Acontias;;kgalagadi;LAMB, BISWAS & BAUER, 2010;;;
Acontias_lineatus;Scincidae;Acontiinae;Acontias;;lineatus;PETERS, 1879;;;
Acontias_litoralis;Scincidae;Acontiinae;Acontias;;litoralis;BROADLEY & GREER, 1969;;;
Acontias_meleagris;Scincidae;Acontiinae;Acontias;;meleagris;(LINNAEUS, 1758);;;
Acontias_namaquensis;Scincidae;Acontiinae;Acontias;;namaquensis;HEWITT, 1937;;;
Acontias_occidentalis;Scincidae;Acontiinae;Acontias;;occidentalis;FITZSIMONS, 1941;;;
Acontias_orientalis;Scincidae;Acontiinae;Acontias;;orientalis;HEWITT, 1937;;;
Acontias_parietalis;Scincidae;Acontiinae;Acontias;;parietalis;(BROADLEY, 1990);;;
Acontias_percivali;Scincidae;Acontiinae;Acontias;;percivali;LOVERIDGE, 1935;;;
Acontias_plumbeus;Scincidae;Acontiinae;Acontias;;plumbeus;BIANCONI, 1849;;;
Acontias_richardi;Scincidae;Acontiinae;Acontias;;richardi;(JACOBSEN, 1987);;;
Acontias_rieppeli;Scincidae;Acontiinae;Acontias;;rieppeli;LAMB, BISWAS & BAUER, 2010;;;
Acontias_schmitzi;Scincidae;Acontiinae;Acontias;;schmitzi;WAGNER, BROADLEY & BAUER, 2012;;;
Acontias_subtaeniatus;Scincidae;Acontiinae;Acontias;;subtaeniatus;(BROADLEY, 1968);;;
Acontias_tristis;Scincidae;Acontiinae;Acontias;;tristis;WERNER, 1910;;;
Acontias_wakkerstroomensis;Scincidae;Acontiinae;Acontias;;wakkerstroomensis;CONRADIE, BUSSCHAU & EDWARDS, 2018;;;
Acrantophis_dumerili;Boidae;Sanziniinae;Acrantophis;;dumerili;JAN, 1860;;;
Acrantophis_madagascariensis;Boidae;Sanziniinae;Acrantophis;;madagascariensis;(DUMÉRIL & BIBRON, 1844);;;
Acratosaura_mentalis;Gymnophthalmidae;Gymnophthalminae;Acratosaura;;mentalis;(AMARAL, 1933);;;
Acratosaura_spinosa;Gymnophthalmidae;Gymnophthalminae;Acratosaura;;spinosa;RODRIGUES, CASSIMIRO, DE FREITAS & SANTOS SILVA, 2009;;;
Acritoscincus_duperreyi;Scincidae;Eugongylinae;Acritoscincus;;duperreyi;(GRAY, 1838);;;
Acritoscincus_platynotus;Scincidae;Eugongylinae;Acritoscincus;;platynotus;(PETERS, 1881);;;
Acritoscincus_trilineatus;Scincidae;Eugongylinae;Acritoscincus;;trilineatus;(GRAY, 1838);;;
Acrochordus_arafurae;Acrochordidae;;Acrochordus;;arafurae;MCDOWELL, 1979;;;
Acrochordus_granulatus;Acrochordidae;;Acrochordus;;granulatus;(SCHNEIDER, 1799);;;
Acrochordus_javanicus;Acrochordidae;;Acrochordus;;javanicus;HORNSTEDT, 1787;;;
Actinemys_marmorata;Emydidae;Emydinae;Actinemys;;marmorata;(BAIRD & GIRARD, 1852);;;
Actinemys_pallida;Emydidae;Emydinae;Actinemys;;pallida;(SEELIGER, 1945);;;
Acutotyphlops_banaorum;Typhlopidae;Asiatyphlopinae;Acutotyphlops;;banaorum;WALLACH, BROWN, DIESMOS & GEE, 2007;;;
Acutotyphlops_infralabialis;Typhlopidae;Asiatyphlopinae;Acutotyphlops;;infralabialis;(WAITE, 1918);;;
Acutotyphlops_kunuaensis;Typhlopidae;Asiatyphlopinae;Acutotyphlops;;kunuaensis;WALLACH, 1995;;;
Acutotyphlops_solomonis;Typhlopidae;Asiatyphlopinae;Acutotyphlops;;solomonis;(PARKER, 1939);;;
Acutotyphlops_subocularis;Typhlopidae;Asiatyphlopinae;Acutotyphlops;;subocularis;(WAITE, 1897);;;
Adelophis_copei;Colubridae;Natricinae;Adelophis;;copei;DUGÈS, 1879;;;
Adelophis_foxi;Colubridae;Natricinae;Adelophis;;foxi;ROSSMAN & BLANEY, 1968;;;
Adelphicos_daryi;Colubridae;Dipsadinae;Adelphicos;;daryi;CAMPBELL & FORD, 1982;;;
Adelphicos_ibarrorum;Colubridae;Dipsadinae;Adelphicos;;ibarrorum;CAMPBELL & BRODIE, 1988;;;
Adelphicos_latifasciatum;Colubridae;Dipsadinae;Adelphicos;;latifasciatum;LYNCH & SMITH, 1966;;;
Adelphicos_newmanorum;Colubridae;Dipsadinae;Adelphicos;;newmanorum;TAYLOR, 1950;;;
Adelphicos_nigrilatum;Colubridae;Dipsadinae;Adelphicos;;nigrilatum;SMITH, 1942;;;
Adelphicos_quadrivirgatum;Colubridae;Dipsadinae;Adelphicos;;quadrivirgatum;JAN, 1862;;;
Adelphicos_sargii;Colubridae;Dipsadinae;Adelphicos;;sargii;(FISCHER, 1885);;;
Adelphicos_veraepacis;Colubridae;Dipsadinae;Adelphicos;;veraepacis;STUART, 1941;;;
Adelphicos_visoninum;Colubridae;Dipsadinae;Adelphicos;;visoninum;(COPE, 1866);;;
Adercosaurus_vixadnexus;Gymnophthalmidae;Ecpleopodinae;Adercosaurus;;vixadnexus;MYERS & DONNELLY, 2001;;;
Adolfus_africanus;Lacertidae;Eremiadinae;Adolfus;;africanus;(BOULENGER, 1906);;;
Adolfus_alleni;Lacertidae;Eremiadinae;Adolfus;;alleni;(BARBOUR, 1914);;;
Adolfus_jacksoni;Lacertidae;Eremiadinae;Adolfus;;jacksoni;(BOULENGER, 1899);;;
Adolfus_kibonotensis;Lacertidae;Eremiadinae;Adolfus;;kibonotensis;(LÖNNBERG, 1907);;;
Adolfus_masavaensis;Lacertidae;Eremiadinae;Adolfus;;masavaensis;WAGNER, GREENBAUM & BRANCH, 2014;;;
Adolfus_mathewsensis;Lacertidae;Eremiadinae;Adolfus;;mathewsensis;GREENBAUM, DOWELL-BEER, HUGHES, WAGNER, ANDERSON, VILLANUEVA, MALONZA, KUSAMBA, ARISTOTE & BRANCH, 2018;;;
Advenus_montisilvestris;Diploglossidae;;Advenus;;montisilvestris;MYERS, 1973;;;
Aeluroglena_cucullata;Colubridae;Colubrinae;Aeluroglena;;cucullata;BOULENGER, 1898;;;
Aeluroscalabotes_felinus;Eublepharidae;;Aeluroscalabotes;;felinus;(GÜNTHER, 1864);;;
Aeluroscalabotes_felinus_felinus;Eublepharidae;;Aeluroscalabotes;;felinus;(GÜNTHER, 1864);subsp.;felinus;(GÜNTHER, 1864)
Aeluroscalabotes_felinus_multituberculatus;Eublepharidae;;Aeluroscalabotes;;felinus;(GÜNTHER, 1864);subsp.;multituberculatus;KOPSTEIN, 1927
Afroedura_africana;Gekkonidae;;Afroedura;;africana;(BOULENGER, 1888);;;
Afroedura_amatolica;Gekkonidae;;Afroedura;;amatolica;(HEWITT, 1925);;;
Afroedura_bogerti;Gekkonidae;;Afroedura;;bogerti;LOVERIDGE, 1944;;;
Afroedura_broadleyi;Gekkonidae;;Afroedura;;broadleyi;JACOBSEN, KUHN, JACKMAN & BAUER, 2014;;;
Afroedura_donveae;Gekkonidae;;Afroedura;;donveae;BRANCH, SCHMITZ, LOBÓN-ROVIRA, BAPTISTA, ANTÓNIO & CONRADIE, 2021;;;
Afroedura_gorongosa;Gekkonidae;;Afroedura;;gorongosa;BRANCH, GUYTON, SCHMITZ, BAREJ, NASKRECKI, FAROOQ, VERBURGT, RÖDEL, 2017;;;
Afroedura_granitica;Gekkonidae;;Afroedura;;granitica;JACOBSEN, KUHN, JACKMAN & BAUER, 2014;;;
Afroedura_haackei;Gekkonidae;;Afroedura;;haackei;ONDERSTALL, 1984;;;
Afroedura_halli;Gekkonidae;;Afroedura;;halli;(HEWITT, 1935);;;
Afroedura_hawequensis;Gekkonidae;;Afroedura;;hawequensis;MOUTON & MOSTET, 1985;;;
Afroedura_karroica;Gekkonidae;;Afroedura;;karroica;(HEWITT, 1925);;;
Afroedura_langi;Gekkonidae;;Afroedura;;langi;(FITZSIMONS, 1930);;;
Afroedura_leoloensis;Gekkonidae;;Afroedura;;leoloensis;JACOBSEN, KUHN, JACKMAN & BAUER, 2014;;;
Afroedura_loveridgei;Gekkonidae;;Afroedura;;loveridgei;BROADLEY, 1963;;;
Afroedura_major;Gekkonidae;;Afroedura;;major;ONDERSTALL, 1984;;;
Afroedura_maripi;Gekkonidae;;Afroedura;;maripi;JACOBSEN, KUHN, JACKMAN & BAUER, 2014;;;
Afroedura_marleyi;Gekkonidae;;Afroedura;;marleyi;(FITZSIMONS, 1930);;;
Afroedura_multiporis;Gekkonidae;;Afroedura;;multiporis;(HEWITT, 1925);;;
Afroedura_namaquensis;Gekkonidae;;Afroedura;;namaquensis;(FITZSIMONS, 1938);;;
Afroedura_nivaria;Gekkonidae;;Afroedura;;nivaria;(BOULENGER, 1894);;;
Afroedura_pienaari;Gekkonidae;;Afroedura;;pienaari;JACOBSEN, KUHN, JACKMAN & BAUER, 2014;;;
Afroedura_pondolia;Gekkonidae;;Afroedura;;pondolia;(HEWITT, 1925);;;
Afroedura_pongola;Gekkonidae;;Afroedura;;pongola;JACOBSEN, KUHN, JACKMAN & BAUER, 2014;;;
Afroedura_praedicta;Gekkonidae;;Afroedura;;praedicta;BRANCH, SCHMITZ, LOBÓN-ROVIRA, BAPTISTA, ANTÓNIO & CONRADIE, 2021;;;
Afroedura_rondavelica;Gekkonidae;;Afroedura;;rondavelica;JACOBSEN, KUHN, JACKMAN & BAUER, 2014;;;
Afroedura_rupestris;Gekkonidae;;Afroedura;;rupestris;JACOBSEN, KUHN, JACKMAN & BAUER, 2014;;;
Afroedura_tembulica;Gekkonidae;;Afroedura;;tembulica;(HEWITT, 1926);;;
Afroedura_tirasensis;Gekkonidae;;Afroedura;;tirasensis;HAACKE, 1965;;;
Afroedura_transvaalica;Gekkonidae;;Afroedura;;transvaalica;(HEWITT, 1925);;;
Afroedura_vazpintorum;Gekkonidae;;Afroedura;;vazpintorum;BRANCH, SCHMITZ, LOBÓN-ROVIRA, BAPTISTA, ANTÓNIO & CONRADIE, 2021;;;
Afroedura_waterbergensis;Gekkonidae;;Afroedura;;waterbergensis;JACOBSEN, KUHN, JACKMAN & BAUER, 2014;;;
Afroedura_wulfhaackei;Gekkonidae;;Afroedura;;wulfhaackei;BRANCH, SCHMITZ, LOBÓN-ROVIRA, BAPTISTA, ANTÓNIO & CONRADIE, 2021;;;
Afrogecko_porphyreus;Gekkonidae;;Afrogecko;;porphyreus;(DAUDIN, 1802);;;
Afronatrix_anoscopus;Colubridae;Natricinae;Afronatrix;;anoscopus;(COPE, 1861);;;
Afrotyphlops_angolensis;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;angolensis;(BOCAGE, 1866);;;
Afrotyphlops_anomalus;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;anomalus;(BOCAGE, 1873);;;
Afrotyphlops_bibronii;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;bibronii;(SMITH, 1846);;;
Afrotyphlops_blanfordii;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;blanfordii;(BOULENGER, 1889);;;
Afrotyphlops_brevis;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;brevis;(SCORTECCI, 1929);;;
Afrotyphlops_calabresii;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;calabresii;(GANS & LAURENT, 1965);;;
Afrotyphlops_chirioi;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;chirioi;TRAPE, 2019;;;
Afrotyphlops_congestus;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;congestus;(DUMÉRIL & BIBRON, 1844);;;
Afrotyphlops_cuneirostris;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;cuneirostris;(PETERS, 1879);;;
Afrotyphlops_elegans;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;elegans;(PETERS, 1868);;;
Afrotyphlops_fornasinii;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;fornasinii;(BIANCONI, 1849);;;
Afrotyphlops_gierrai;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;gierrai;(MOCQUARD, 1897);;;
Afrotyphlops_kaimosae;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;kaimosae;(LOVERIDGE, 1935);;;
Afrotyphlops_liberiensis;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;liberiensis;(HALLOWELL, 1848);;;
Afrotyphlops_lineolatus;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;lineolatus;(JAN, 1864);;;
Afrotyphlops_mucruso;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;mucruso;(PETERS, 1854);;;
Afrotyphlops_nanus;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;nanus;BROADLEY & WALLACH, 2009;;;
Afrotyphlops_nigrocandidus;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;nigrocandidus;(BROADLEY & WALLACH, 2000);;;
Afrotyphlops_obtusus;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;obtusus;(PETERS, 1865);;;
Afrotyphlops_platyrhynchus;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;platyrhynchus;(STERNFELD, 1910);;;
Afrotyphlops_punctatus;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;punctatus;(LEACH, 1819);;;
Afrotyphlops_rondoensis;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;rondoensis;(LOVERIDGE, 1942);;;
Afrotyphlops_rouxestevae;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;rouxestevae;TRAPE, 2019;;;
Afrotyphlops_schlegelii;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;schlegelii;(BIANCONI, 1849);;;
Afrotyphlops_schlegelii_petersii;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;schlegelii;(BIANCONI, 1849);subsp.;petersii;(BOCAGE, 1873)
Afrotyphlops_schlegelii_schlegelii;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;schlegelii;(BIANCONI, 1849);subsp.;schlegelii;(BIANCONI, 1849)
Afrotyphlops_schmidti;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;schmidti;(LAURENT, 1956);;;
Afrotyphlops_schmidti_laurenti;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;schmidti;(LAURENT, 1956);subsp.;laurenti;(LAURENT, 1968)
Afrotyphlops_schmidti_schmidti;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;schmidti;(LAURENT, 1956);subsp.;schmidti;(LAURENT, 1956)
Afrotyphlops_steinhausi;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;steinhausi;(WERNER, 1909);;;
Afrotyphlops_tanganicanus;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;tanganicanus;(LAURENT, 1964);;;
Afrotyphlops_usambaricus;Typhlopidae;Afrotyphlopinae;Afrotyphlops;;usambaricus;(LAURENT, 1964);;;
Agama_aculeata;Agamidae;Agaminae;Agama;;aculeata;MERREM, 1820;;;
Agama_aculeata_aculeata;Agamidae;Agaminae;Agama;;aculeata;MERREM, 1820;subsp.;aculeata;MERREM, 1820
Agama_aculeata_distanti;Agamidae;Agaminae;Agama;;aculeata;MERREM, 1820;subsp.;distanti;(BOULENGER, 1902)
Agama_africana;Agamidae;Agaminae;Agama;;africana;(HALLOWELL, 1844);;;
Agama_agama;Agamidae;Agaminae;Agama;;agama;(LINNAEUS, 1758);;;
Agama_anchietae;Agamidae;Agaminae;Agama;;anchietae;BOCAGE, 1896;;;
Agama_armata;Agamidae;Agaminae;Agama;;armata;PETERS, 1855;;;
Agama_atra;Agamidae;Agaminae;Agama;;atra;DAUDIN, 1802;;;
Agama_bibronii;Agamidae;Agaminae;Agama;;bibronii;DUMÉRIL, 1851;;;
Agama_bocourti;Agamidae;Agaminae;Agama;;bocourti;ROCHEBRUNE, 1884;;;
Agama_boensis;Agamidae;Agaminae;Agama;;boensis;MONARD, 1940;;;
Agama_bottegi;Agamidae;Agaminae;Agama;;bottegi;BOULENGER, 1897;;;
Agama_boueti;Agamidae;Agaminae;Agama;;boueti;CHABANAUD, 1917;;;
Agama_boulengeri;Agamidae;Agaminae;Agama;;boulengeri;LATASTE, 1886;;;
Agama_caudospinosa;Agamidae;Agaminae;Agama;;caudospinosa;MEEK, 1910;;;
Agama_caudospinosa_caudospinosa;Agamidae;Agaminae;Agama;;caudospinosa;MEEK, 1910;subsp.;caudospinosa;MEEK, 1910
Agama_caudospinosa_spawlsi;Agamidae;Agaminae;Agama;;caudospinosa;MEEK, 1910;subsp.;spawlsi;WAGNER, 2010
Agama_cristata;Agamidae;Agaminae;Agama;;cristata;MOCQUARD, 1905;;;
Agama_doriae;Agamidae;Agaminae;Agama;;doriae;BOULENGER, 1885;;;
Agama_doriae_benueensis;Agamidae;Agaminae;Agama;;doriae;BOULENGER, 1885;subsp.;benueensis;(MONARD, 1951)
Agama_doriae_doriae;Agamidae;Agaminae;Agama;;doriae;BOULENGER, 1885;subsp.;doriae;BOULENGER, 1885
Agama_etoshae;Agamidae;Agaminae;Agama;;etoshae;MCLACHLAN, 1981;;;
Agama_finchi;Agamidae;Agaminae;Agama;;finchi;BÖHME, WAGNER, MALONZA, LÖTTERS & KÖHLER, 2005;;;
Agama_finchi_finchi;Agamidae;Agaminae;Agama;;finchi;BÖHME, WAGNER, MALONZA, LÖTTERS & KÖHLER, 2005;subsp.;finchi;BÖHME et al., 2005
Agama_finchi_leucerythrolaema;Agamidae;Agaminae;Agama;;finchi;BÖHME, WAGNER, MALONZA, LÖTTERS & KÖHLER, 2005;subsp.;leucerythrolaema;WAGNER et al., 2011
Agama_gracilimembris;Agamidae;Agaminae;Agama;;gracilimembris;CHABANAUD, 1918;;;
Agama_hartmanni;Agamidae;Agaminae;Agama;;hartmanni;PETERS, 1869;;;
Agama_hispida;Agamidae;Agaminae;Agama;;hispida;(KAUP, 1827);;;
Agama_hispida_hispida;Agamidae;Agaminae;Agama;;hispida;(KAUP, 1827);subsp.;hispida;(KAUP, 1827)
Agama_hispida_makarikarika;Agamidae;Agaminae;Agama;;hispida;(KAUP, 1827);subsp.;makarikarika;FITZSIMONS, 1932
Agama_hulbertorum;Agamidae;Agaminae;Agama;;hulbertorum;WAGNER, 2014;;;
Agama_insularis;Agamidae;Agaminae;Agama;;insularis;CHABANAUD, 1918;;;
Agama_kaimosae;Agamidae;Agaminae;Agama;;kaimosae;LOVERIDGE, 1935;;;
Agama_kirkii;Agamidae;Agaminae;Agama;;kirkii;BOULENGER, 1885;;;
Agama_kirkii_fitzsimonsi;Agamidae;Agaminae;Agama;;kirkii;BOULENGER, 1885;subsp.;fitzsimonsi;LOVERIDGE, 1950
Agama_kirkii_kirkii;Agamidae;Agaminae;Agama;;kirkii;BOULENGER, 1885;subsp.;kirkii;BOULENGER, 1885
Agama_knobeli;Agamidae;Agaminae;Agama;;knobeli;BOULENGER & POWER, 1921;;;
Agama_lanzai;Agamidae;Agaminae;Agama;;lanzai;WAGNER, LEACHÉ, MAZUCH & BÖHME, 2013;;;
Agama_lebretoni;Agamidae;Agaminae;Agama;;lebretoni;WAGNER, BAREJ & SCHMITZ, 2009;;;
Agama_lionotus;Agamidae;Agaminae;Agama;;lionotus;BOULENGER, 1896;;;
Agama_lionotus_dodomae;Agamidae;Agaminae;Agama;;lionotus;BOULENGER, 1896;subsp.;dodomae;LOVERIDGE, 1923
Agama_lionotus_elgonis;Agamidae;Agaminae;Agama;;lionotus;BOULENGER, 1896;subsp.;elgonis;LÖNNBERG, 1922
Agama_lionotus_lionotus;Agamidae;Agaminae;Agama;;lionotus;BOULENGER, 1896;subsp.;lionotus;BOULENGER, 1896
Agama_lionotus_ufipae;Agamidae;Agaminae;Agama;;lionotus;BOULENGER, 1896;subsp.;ufipae;LOVERIDGE, 1932
Agama_lucyae;Agamidae;Agaminae;Agama;;lucyae;WAGNER & BAUER, 2011;;;
Agama_montana;Agamidae;Agaminae;Agama;;montana;BARBOUR & LOVERIDGE, 1928;;;
Agama_mossambica;Agamidae;Agaminae;Agama;;mossambica;PETERS, 1854;;;
Agama_mucosoensis;Agamidae;Agaminae;Agama;;mucosoensis;HELLMICH, 1957;;;
Agama_mwanzae;Agamidae;Agaminae;Agama;;mwanzae;LOVERIDGE, 1923;;;
Agama_parafricana;Agamidae;Agaminae;Agama;;parafricana;TRAPE, MEDIANNIKOV & TRAPE, 2012;;;
Agama_paragama;Agamidae;Agaminae;Agama;;paragama;GRANDISON, 1968;;;
Agama_persimilis;Agamidae;Agaminae;Agama;;persimilis;PARKER, 1942;;;
Agama_picticauda;Agamidae;Agaminae;Agama;;picticauda;(PETERS, 1877);;;
Agama_planiceps;Agamidae;Agaminae;Agama;;planiceps;PETERS, 1862;;;
Agama_robecchii;Agamidae;Agaminae;Agama;;robecchii;BOULENGER, 1891;;;
Agama_rueppelli;Agamidae;Agaminae;Agama;;rueppelli;VAILLANT, 1882;;;
Agama_rueppelli_occidentalis;Agamidae;Agaminae;Agama;;rueppelli;VAILLANT, 1882;subsp.;occidentalis;PARKER, 1932
Agama_rueppelli_rueppelli;Agamidae;Agaminae;Agama;;rueppelli;VAILLANT, 1882;subsp.;rueppelli;VAILLANT in REVOIL, 1882
Agama_rueppelli_septentrionalis;Agamidae;Agaminae;Agama;;rueppelli;VAILLANT, 1882;subsp.;septentrionalis;PARKER, 1932
Agama_sankaranica;Agamidae;Agaminae;Agama;;sankaranica;CHABANAUD, 1918;;;
Agama_somalica;Agamidae;Agaminae;Agama;;somalica;WAGNER, LEACHÉ, MAZUCH & BÖHME, 2013;;;
Agama_spinosa;Agamidae;Agaminae;Agama;;spinosa;GRAY, 1831;;;
Agama_tassiliensis;Agamidae;Agaminae;Agama;;tassiliensis;GENIEZ, PADIAL & CROCHET, 2011;;;
Agama_turuensis;Agamidae;Agaminae;Agama;;turuensis;LOVERIDGE, 1932;;;
Agama_wachirai;Agamidae;Agaminae;Agama;;wachirai;MALONZA, SPAWLS, FINCH & BAUER, 2021;;;
Agama_weidholzi;Agamidae;Agaminae;Agama;;weidholzi;WETTSTEIN, 1932;;;
Agamodon_anguliceps;Trogonophidae;;Agamodon;;anguliceps;PETERS, 1882;;;
Agamodon_anguliceps_anguliceps;Trogonophidae;;Agamodon;;anguliceps;PETERS, 1882;subsp.;anguliceps;PETERS, 1882
Agamodon_anguliceps_immaculatus;Trogonophidae;;Agamodon;;anguliceps;PETERS, 1882;subsp.;immaculatus;CALABRESI, 1927
Agamodon_arabicus;Trogonophidae;;Agamodon;;arabicus;ANDERSON, 1901;;;
Agamodon_compressus;Trogonophidae;;Agamodon;;compressus;MOCQUARD, 1888;;;
Agamura_cruralis;Gekkonidae;;Agamura;;cruralis;(BLANFORD, 1874);;;
Agamura_kermanensis;Gekkonidae;;Agamura;;kermanensis;HOSSEINIAN-YOUSEFKHANI, ALIABADIAN, RASTEGAR-POUYANI, DARVISH, SHAFIEI & SEHHATISABET, 2018;;;
Agamura_persica;Gekkonidae;;Agamura;;persica;(DUMÉRIL, 1856);;;
Agkistrodon_bilineatus;Viperidae;Crotalinae;Agkistrodon;;bilineatus;GÜNTHER, 1863;;;
Agkistrodon_conanti;Viperidae;Crotalinae;Agkistrodon;;conanti;GLOYD, 1969;;;
Agkistrodon_contortrix;Viperidae;Crotalinae;Agkistrodon;;contortrix;(LINNAEUS, 1766);;;
Agkistrodon_howardgloydi;Viperidae;Crotalinae;Agkistrodon;;howardgloydi;CONANT, 1984;;;
Agkistrodon_laticinctus;Viperidae;Crotalinae;Agkistrodon;;laticinctus;GLOYD & CONANT, 1934;;;
Agkistrodon_piscivorus;Viperidae;Crotalinae;Agkistrodon;;piscivorus;(LACÉPÈDE, 1789);;;
Agkistrodon_russeolus;Viperidae;Crotalinae;Agkistrodon;;russeolus;GLOYD, 1972;;;
Agkistrodon_taylori;Viperidae;Crotalinae;Agkistrodon;;taylori;BURGER & ROBERTSON, 1951;;;
Ahaetulla_anomala;Colubridae;Ahaetuliinae;Ahaetulla;;anomala;(ANNANDALE, 1906);;;
Ahaetulla_borealis;Colubridae;Ahaetuliinae;Ahaetulla;;borealis;MALLIK, SRIKANTHAN, PAL, D’SOUZA, SHANKER & GANESH, 2020;;;
Ahaetulla_dispar;Colubridae;Ahaetuliinae;Ahaetulla;;dispar;(GÜNTHER, 1864);;;
Ahaetulla_farnsworthi;Colubridae;Ahaetuliinae;Ahaetulla;;farnsworthi;MALLIK, SRIKANTHAN, PAL, D’SOUZA, SHANKER & GANESH, 2020;;;
Ahaetulla_fasciolata;Colubridae;Ahaetuliinae;Ahaetulla;;fasciolata;(FISCHER, 1885);;;
Ahaetulla_fronticincta;Colubridae;Ahaetuliinae;Ahaetulla;;fronticincta;(GÜNTHER, 1858);;;
Ahaetulla_isabellina;Colubridae;Ahaetuliinae;Ahaetulla;;isabellina;(WALL, 1910);;;
Ahaetulla_laudankia;Colubridae;Ahaetuliinae;Ahaetulla;;laudankia;DEEPAK, NARAYANAN, SARKAR, DUTTA & MOHAPATRA, 2019;;;
Ahaetulla_malabarica;Colubridae;Ahaetuliinae;Ahaetulla;;malabarica;MALLIK, SRIKANTHAN, PAL, D’SOUZA, SHANKER & GANESH, 2020;;;
Ahaetulla_mycterizans;Colubridae;Ahaetuliinae;Ahaetulla;;mycterizans;(LINNAEUS, 1758);;;
Ahaetulla_nasuta;Colubridae;Ahaetuliinae;Ahaetulla;;nasuta;(LACÉPÈDE, 1789);;;
Ahaetulla_oxyrhyncha;Colubridae;Ahaetuliinae;Ahaetulla;;oxyrhyncha;BELL, 1825;;;
Ahaetulla_perroteti;Colubridae;Ahaetuliinae;Ahaetulla;;perroteti;(DUMÉRIL, BIBRON  & DUMÉRIL, 1854);;;
Ahaetulla_prasina;Colubridae;Ahaetuliinae;Ahaetulla;;prasina;(BOIE, 1827);;;
Ahaetulla_prasina_medioxima;Colubridae;Ahaetuliinae;Ahaetulla;;prasina;(BOIE, 1827);subsp.;medioxima;LAZELL, 2002
Ahaetulla_prasina_prasina;Colubridae;Ahaetuliinae;Ahaetulla;;prasina;(BOIE, 1827);subsp.;prasina;(BOIE, 1827)
Ahaetulla_prasina_preocularis;Colubridae;Ahaetuliinae;Ahaetulla;;prasina;(BOIE, 1827);subsp.;preocularis;(TAYLOR, 1922)
Ahaetulla_prasina_suluensis;Colubridae;Ahaetuliinae;Ahaetulla;;prasina;(BOIE, 1827);subsp.;suluensis;GAULKE, 1994
Ahaetulla_pulverulenta;Colubridae;Ahaetuliinae;Ahaetulla;;pulverulenta;(DUMÉRIL, BIBRON  & DUMÉRIL, 1854);;;
Ahaetulla_rufusoculara;Colubridae;Ahaetuliinae;Ahaetulla;;rufusoculara;LAM, THU, NGUYEN, MURPHY & NGUYEN, 2021;;;
Ahaetulla_sahyadrensis;Colubridae;Ahaetuliinae;Ahaetulla;;sahyadrensis;MALLIK, SRIKANTHAN, PAL, D’SOUZA, SHANKER & GANESH, 2020;;;
Ahaetulla_travancorica;Colubridae;Ahaetuliinae;Ahaetulla;;travancorica;MALLIK, SRIKANTHAN, PAL, D’SOUZA, SHANKER & GANESH, 2020;;;
Ailuronyx_seychellensis;Gekkonidae;;Ailuronyx;;seychellensis;(DUMÉRIL & BIBRON, 1836);;;
Ailuronyx_tachyscopaeus;Gekkonidae;;Ailuronyx;;tachyscopaeus;GERLACH & CANNING, 1996;;;
Ailuronyx_trachygaster;Gekkonidae;;Ailuronyx;;trachygaster;(DUMÉRIL, 1851);;;
Aipysurus_apraefrontalis;Elapidae;Hydrophiinae;Aipysurus;;apraefrontalis;SMITH, 1926;;;
